 mdot  qb   x     z       g     n_bursts  rate       dt         energy        peak          u_rate    u_dt      u_energy      u_peak      
 0.10  0.4  0.67  0.0300  2.65  23        10.304273   2.329131  3.617110e+39  2.128630e+38  0.426848  0.096483  1.485948e+38  1.582914e+37
 0.10  0.4  0.70  0.0300  2.65  22        10.242313   2.343221  3.760721e+39  2.040861e+38  0.487146  0.111449  1.768435e+38  1.356157e+37
 0.10  0.4  0.73  0.0300  2.65  21        10.167391   2.360488  3.901809e+39  1.921843e+38  0.442769  0.102795  1.262994e+38  1.193367e+37
 0.12  0.4  0.64  0.0300  2.65  23        12.233715   1.961792  3.656896e+39  2.176451e+38  0.319726  0.051271  9.712343e+37  9.026254e+36
 0.12  0.4  0.67  0.0300  2.65  22        12.249553   1.959255  3.751962e+39  2.026891e+38  0.514803  0.082340  1.450047e+38  1.354096e+37
 0.12  0.4  0.70  0.0300  2.65  22        12.212484   1.965202  3.893613e+39  1.932480e+38  0.416324  0.066994  1.490084e+38  1.001190e+37
 0.12  0.4  0.73  0.0300  2.65  21        11.977356   2.003781  4.070826e+39  1.863887e+38  0.464929  0.077781  2.117868e+38  1.833697e+37
 0.14  0.4  0.64  0.0300  2.65  23        14.452565   1.660605  3.686992e+39  2.028147e+38  0.512622  0.058900  1.270234e+38  1.218690e+37
 0.14  0.4  0.67  0.0300  2.65  22        14.471759   1.658402  3.799328e+39  1.914817e+38  0.391115  0.044820  2.073078e+38  1.642634e+37
 0.14  0.4  0.70  0.0300  2.65  22        14.262134   1.682778  3.965103e+39  1.800293e+38  0.310431  0.036627  1.830137e+38  1.145735e+37
 0.14  0.4  0.73  0.0300  2.65  20        14.329043   1.674920  4.055523e+39  1.677546e+38  0.314726  0.036788  7.695469e+37  5.670849e+36
 0.16  0.4  0.64  0.0300  2.65  22        16.462301   1.457876  3.765009e+39  1.980049e+38  0.430897  0.038160  1.627592e+38  1.389350e+37
 0.16  0.4  0.67  0.0300  2.65  22        16.782423   1.430068  3.828008e+39  1.807433e+38  0.441926  0.037658  1.331502e+38  1.067397e+37
 0.16  0.4  0.70  0.0300  2.65  22        16.550614   1.450097  3.986620e+39  1.688277e+38  0.338821  0.029686  7.467618e+37  5.880367e+36
 0.16  0.4  0.73  0.0300  2.65  22        16.820500   1.426830  4.033691e+39  1.526302e+38  0.345904  0.029342  8.842558e+37  5.652313e+36
 0.18  0.4  0.64  0.0300  2.65  23        18.989939   1.263827  3.736151e+39  1.871805e+38  0.495390  0.032969  1.083994e+38  8.654102e+36
 0.18  0.4  0.67  0.0300  2.65  23        19.151357   1.253175  3.822442e+39  1.711847e+38  0.438727  0.028708  1.508253e+38  1.043669e+37
 0.18  0.4  0.70  0.0300  2.65  23        19.106936   1.256088  3.940828e+39  1.564925e+38  0.340876  0.022409  7.345878e+37  4.116997e+36
 0.18  0.4  0.73  0.0300  2.65  22        19.234846   1.247735  4.024293e+39  1.448460e+38  0.421188  0.027322  6.627004e+37  3.722393e+36
 0.07  0.6  0.64  0.0300  2.65  24         7.356542   3.262402  3.144238e+39  2.353478e+38  0.230639  0.102281  9.122719e+37  2.229002e+37
 0.07  0.6  0.67  0.0300  2.65  21         7.473803   3.211216  3.192373e+39  2.195273e+38  0.285173  0.122528  9.309067e+37  1.239804e+37
 0.07  0.6  0.70  0.0300  2.65  23         7.342447   3.268665  3.392187e+39  2.263732e+38  0.413712  0.184174  1.811326e+38  3.505041e+37
 0.07  0.6  0.73  0.0300  2.65  25         7.354247   3.263421  3.488751e+39  2.148864e+38  0.343617  0.152479  1.631768e+38  2.275580e+37
 0.08  0.6  0.64  0.0300  2.65  23         8.405219   2.855369  3.256916e+39  2.309568e+38  0.433572  0.147290  1.526142e+38  3.351166e+37
 0.08  0.6  0.67  0.0300  2.65  23         8.536454   2.811472  3.310333e+39  2.140799e+38  0.398263  0.131168  1.429577e+38  1.775371e+37
 0.08  0.6  0.70  0.0300  2.65  23         8.612879   2.786525  3.410203e+39  2.020093e+38  0.405935  0.131332  1.058477e+38  1.573079e+37
 0.08  0.6  0.73  0.0300  2.65  23         8.688743   2.762195  3.492062e+39  1.900106e+38  0.481177  0.152969  1.282680e+38  1.155522e+37
 0.10  0.6  0.64  0.0300  2.65  22        10.683511   2.246453  3.365946e+39  2.112042e+38  0.500218  0.105182  1.131878e+38  1.576123e+37
 0.10  0.6  0.67  0.0300  2.65  18        10.735471   2.235580  3.485645e+39  2.005909e+38  0.376645  0.078433  1.198226e+38  1.166717e+37
 0.10  0.6  0.70  0.0300  2.65  22        10.773122   2.227767  3.573337e+39  1.840416e+38  0.441102  0.091215  1.090536e+38  1.012218e+37
 0.10  0.6  0.73  0.0300  2.65  21        10.807749   2.220629  3.657096e+39  1.739339e+38  0.563045  0.115687  1.687512e+38  1.692101e+37
 0.12  0.6  0.64  0.0300  2.65  21        12.992896   1.847163  3.441632e+39  1.946826e+38  0.533034  0.075780  9.519276e+37  1.015509e+37
 0.12  0.6  0.67  0.0300  2.65  21        13.006587   1.845219  3.535969e+39  1.831132e+38  0.526931  0.074755  1.863174e+38  1.399668e+37
 0.12  0.6  0.70  0.0300  2.65  21        13.071825   1.836010  3.637336e+39  1.755172e+38  0.525529  0.073814  1.410433e+38  1.376867e+37
 0.12  0.6  0.73  0.0300  2.65  21        13.135366   1.827128  3.739734e+39  1.586534e+38  0.400742  0.055743  1.430269e+38  1.150602e+37
 0.14  0.6  0.64  0.0300  2.65  22        15.406325   1.557802  3.496368e+39  1.846485e+38  0.433266  0.043809  1.156323e+38  9.690468e+36
 0.14  0.6  0.67  0.0300  2.65  21        15.522714   1.546121  3.566155e+39  1.722057e+38  0.484799  0.048288  1.128620e+38  1.084272e+37
 0.14  0.6  0.70  0.0300  2.65  21        15.557997   1.542615  3.660057e+39  1.616534e+38  0.335522  0.033268  1.366875e+38  9.352202e+36
 0.14  0.6  0.73  0.0300  2.65  20        15.923510   1.507205  3.662195e+39  1.416474e+38  0.347748  0.032915  6.611466e+37  4.073983e+36
 0.16  0.6  0.64  0.0300  2.65  22        17.933680   1.338264  3.476012e+39  1.773295e+38  0.438282  0.032706  1.353053e+38  9.658070e+36
 0.16  0.6  0.67  0.0300  2.65  22        18.658483   1.286278  3.465658e+39  1.545827e+38  0.702739  0.048445  1.922632e+38  1.395377e+37
 0.16  0.6  0.70  0.0300  2.65  22        18.421553   1.302822  3.611163e+39  1.463330e+38  0.361940  0.025597  8.808118e+37  7.305947e+36
 0.16  0.6  0.73  0.0300  2.65  22        19.210063   1.249345  3.545806e+39  1.309773e+38  0.825367  0.053679  1.240862e+38  5.293679e+36
 0.18  0.6  0.64  0.0300  2.65  23        20.836944   1.151800  3.417534e+39  1.617291e+38  0.506441  0.027994  1.045970e+38  8.304332e+36
 0.18  0.6  0.67  0.0300  2.65  23        21.584677   1.111900  3.411370e+39  1.437184e+38  0.439857  0.022659  1.153113e+38  7.517047e+36
 0.18  0.6  0.70  0.0300  2.65  23        21.575355   1.112380  3.507649e+39  1.346921e+38  0.384850  0.019842  7.371525e+37  4.088714e+36
 0.18  0.6  0.73  0.0300  2.65  22        21.855364   1.098129  3.555108e+39  1.238175e+38  0.720449  0.036199  7.155458e+37  4.319729e+36
 0.07  0.0  0.76  0.0300  2.26  19         6.373504   3.765589  3.984093e+39  2.177566e+38  0.275212  0.162601  1.240698e+38  8.928087e+36
 0.07  0.0  0.76  0.0300  2.65  21         6.365332   3.770424  4.056855e+39  2.566543e+38  0.307029  0.181865  2.663796e+38  2.740922e+37
 0.07  0.0  0.76  0.0300  3.45  20         6.231223   3.851572  4.171311e+39  3.070144e+38  0.263507  0.162876  2.008691e+38  2.559385e+37
 0.08  0.0  0.76  0.0300  2.26  21         7.292122   3.291223  4.180948e+39  2.180284e+38  0.275537  0.124361  1.383393e+38  1.648160e+37
 0.08  0.0  0.76  0.0300  2.65  21         7.192400   3.336856  4.254243e+39  2.436596e+38  0.283752  0.131645  2.046162e+38  1.269685e+37
 0.08  0.0  0.76  0.0300  3.45  21         7.025213   3.416267  4.348491e+39  3.046391e+38  0.319974  0.155599  2.797406e+38  2.068937e+37
 0.10  0.0  0.76  0.0300  2.26  20         8.730101   2.749109  4.568429e+39  2.101173e+38  0.397367  0.125131  2.128929e+38  1.749592e+37
 0.10  0.0  0.76  0.0300  2.65  20         8.749541   2.743001  4.551954e+39  2.307365e+38  0.445674  0.139720  1.849367e+38  1.395830e+37
 0.10  0.0  0.76  0.0300  3.45  20         8.579493   2.797368  4.651283e+39  2.827855e+38  0.411833  0.134279  2.944597e+38  1.236079e+37
 0.12  0.0  0.76  0.0300  2.26  21        10.294123   2.331427  4.784632e+39  2.002146e+38  0.355410  0.080494  1.917873e+38  9.460875e+36
 0.12  0.0  0.76  0.0300  2.65  20        10.054803   2.386919  4.885541e+39  2.301387e+38  0.356693  0.084676  1.774200e+38  9.880918e+36
 0.12  0.0  0.76  0.0300  3.45  20         9.903956   2.423274  4.959714e+39  2.715079e+38  0.245560  0.060083  2.296949e+38  1.282990e+37
 0.14  0.0  0.76  0.0300  2.26  20        11.650891   2.059928  5.016014e+39  1.935987e+38  0.340359  0.060177  1.442834e+38  9.502282e+36
 0.14  0.0  0.76  0.0300  2.65  20        11.492357   2.088344  5.104903e+39  2.180049e+38  0.250598  0.045538  1.610556e+38  8.451030e+36
 0.14  0.0  0.76  0.0300  3.45  19        11.403975   2.104529  5.125049e+39  2.588038e+38  0.117276  0.021643  1.382150e+38  7.002519e+36
 0.16  0.0  0.76  0.0300  2.26  21        12.980088   1.848986  5.209095e+39  1.889805e+38  0.160209  0.022821  1.079199e+38  6.597339e+36
 0.16  0.0  0.76  0.0300  2.65  21        12.787013   1.876904  5.290119e+39  2.167267e+38  0.231779  0.034021  2.238577e+38  1.013364e+37
 0.16  0.0  0.76  0.0300  3.45  20        12.711412   1.888067  5.364510e+39  2.558276e+38  0.189825  0.028195  1.420244e+38  9.499368e+36
 0.18  0.0  0.76  0.0300  2.26  21        14.340777   1.673549  5.366722e+39  1.864602e+38  0.274077  0.031984  1.368427e+38  7.236857e+36
 0.18  0.0  0.76  0.0300  2.65  21        14.167787   1.693984  5.436115e+39  2.095075e+38  0.181553  0.021708  1.372041e+38  4.577095e+36
 0.18  0.0  0.76  0.0300  3.45  21        13.932001   1.722653  5.533800e+39  2.521406e+38  0.166877  0.020634  1.650703e+38  4.711090e+36
 0.07  0.2  0.76  0.0300  2.26  22         6.751320   3.554860  3.835248e+39  2.087645e+38  0.366285  0.192865  1.925002e+38  2.014415e+37
 0.07  0.2  0.76  0.0300  2.65  21         6.739237   3.561234  3.857553e+39  2.333350e+38  0.396555  0.209553  2.420938e+38  2.286604e+37
 0.07  0.2  0.76  0.0300  3.45  21         6.485215   3.700725  4.028487e+39  2.863858e+38  0.267864  0.152854  2.227603e+38  2.361208e+37
 0.08  0.2  0.76  0.0300  2.26  22         7.790349   3.080735  3.948612e+39  1.970510e+38  0.339279  0.134170  1.981837e+38  1.003045e+37
 0.08  0.2  0.76  0.0300  2.65  21         7.567133   3.171611  4.050373e+39  2.306144e+38  0.453582  0.190110  2.004348e+38  1.940042e+37
 0.08  0.2  0.76  0.0300  3.45  20         7.384424   3.250084  4.188634e+39  2.778467e+38  0.358631  0.157843  2.000725e+38  1.631049e+37
 0.10  0.2  0.76  0.0300  2.26  21         9.479791   2.531702  4.222264e+39  1.779773e+38  0.391646  0.104594  1.574380e+38  1.051949e+37
 0.10  0.2  0.76  0.0300  2.65  21         9.357334   2.564833  4.278471e+39  2.084020e+38  0.452265  0.123965  1.194773e+38  9.575030e+36
 0.10  0.2  0.76  0.0300  3.45  19         9.028107   2.658364  4.442854e+39  2.584731e+38  0.277510  0.081714  2.009798e+38  1.798800e+37
 0.12  0.2  0.76  0.0300  2.26  21        10.953192   2.191142  4.516336e+39  1.806957e+38  0.309154  0.061845  1.334983e+38  1.051931e+37
 0.12  0.2  0.76  0.0300  2.65  21        10.826013   2.216883  4.556678e+39  2.015281e+38  0.329165  0.067404  2.011445e+38  1.038985e+37
 0.12  0.2  0.76  0.0300  3.45  20        10.650788   2.253354  4.650306e+39  2.449143e+38  0.123647  0.026160  2.048143e+38  8.966910e+36
 0.14  0.2  0.76  0.0300  2.26  21        12.711093   1.888115  4.629663e+39  1.689364e+38  0.451639  0.067087  1.311713e+38  8.528381e+36
 0.14  0.2  0.76  0.0300  2.65  21        12.596989   1.905217  4.677098e+39  1.949258e+38  0.292411  0.044225  1.841440e+38  1.078662e+37
 0.14  0.2  0.76  0.0300  3.45  21        12.356054   1.942368  4.780176e+39  2.312962e+38  0.152785  0.024018  1.348814e+38  5.540829e+36
 0.16  0.2  0.76  0.0300  2.26  21        14.527209   1.652072  4.704464e+39  1.634839e+38  0.395235  0.044947  1.150217e+38  7.807923e+36
 0.16  0.2  0.76  0.0300  2.65  21        14.285256   1.680054  4.787517e+39  1.848769e+38  0.197238  0.023197  1.171947e+38  5.597892e+36
 0.16  0.2  0.76  0.0300  3.45  21        13.921188   1.723991  4.914466e+39  2.269067e+38  0.201450  0.024947  2.356919e+38  8.900975e+36
 0.18  0.2  0.76  0.0300  2.26  20        16.286468   1.473616  4.779054e+39  1.585793e+38  0.452333  0.040928  8.699054e+37  5.270103e+36
 0.18  0.2  0.76  0.0300  2.65  21        15.954080   1.504317  4.882596e+39  1.801700e+38  0.254687  0.024015  9.111909e+37  4.443804e+36
 0.18  0.2  0.76  0.0300  3.45  20        15.563547   1.542065  4.972280e+39  2.183266e+38  0.214154  0.021219  1.780890e+38  3.524762e+36
 0.07  0.4  0.76  0.0300  2.26  22         6.914948   3.470742  3.768059e+39  2.023870e+38  0.370796  0.186109  2.704511e+38  2.108062e+37
 0.07  0.4  0.76  0.0300  2.65  21         6.765201   3.547567  3.852939e+39  2.369433e+38  0.421867  0.221220  2.572442e+38  2.568055e+37
 0.07  0.4  0.76  0.0300  3.45  21         6.796337   3.531314  3.854398e+39  2.757243e+38  0.427392  0.222069  2.130152e+38  2.783599e+37
 0.08  0.4  0.76  0.0300  2.26  21         8.128740   2.952487  3.809369e+39  1.815189e+38  0.416762  0.151375  2.358202e+38  1.702938e+37
 0.08  0.4  0.76  0.0300  2.65  21         8.003830   2.998564  3.868411e+39  2.145619e+38  0.455760  0.170747  2.471903e+38  2.148972e+37
 0.08  0.4  0.76  0.0300  3.45  20         7.523851   3.189856  4.063547e+39  2.685894e+38  0.247738  0.105032  1.701498e+38  2.012499e+37
 0.10  0.4  0.76  0.0300  2.26  21         9.864840   2.432883  4.094988e+39  1.758433e+38  0.373813  0.092190  1.721401e+38  1.700104e+37
 0.10  0.4  0.76  0.0300  2.65  20         9.779951   2.454000  4.135275e+39  1.950299e+38  0.336745  0.084497  2.050326e+38  1.278332e+37
 0.10  0.4  0.76  0.0300  3.45  20         9.666851   2.482711  4.234481e+39  2.418211e+38  0.467880  0.120164  2.150663e+38  1.587521e+37
 0.12  0.4  0.76  0.0300  2.26  21        12.069837   1.988428  4.119510e+39  1.536316e+38  0.258545  0.042594  8.603256e+37  7.026839e+36
 0.12  0.4  0.76  0.0300  2.65  21        11.715498   2.048568  4.246294e+39  1.793951e+38  0.346310  0.060556  1.133374e+38  9.230665e+36
 0.12  0.4  0.76  0.0300  3.45  20        11.346433   2.115202  4.404421e+39  2.269346e+38  0.243957  0.045478  2.173845e+38  1.462268e+37
 0.14  0.4  0.76  0.0300  2.26  21        14.190877   1.691227  4.179813e+39  1.452030e+38  0.242642  0.028917  8.877972e+37  4.631593e+36
 0.14  0.4  0.76  0.0300  2.65  21        13.800605   1.739054  4.296394e+39  1.682914e+38  0.257949  0.032505  1.725847e+38  9.030230e+36
 0.14  0.4  0.76  0.0300  3.45  21        13.492207   1.778805  4.403330e+39  2.046381e+38  0.242961  0.032032  1.772887e+38  8.011375e+36
 0.16  0.4  0.76  0.0300  2.26  21        16.392510   1.464083  4.205289e+39  1.399420e+38  0.676476  0.060419  1.063900e+38  5.671450e+36
 0.16  0.4  0.76  0.0300  2.65  21        15.881748   1.511169  4.331778e+39  1.601522e+38  0.367476  0.034966  1.004883e+38  5.785049e+36
 0.16  0.4  0.76  0.0300  3.45  21        15.342969   1.564234  4.477580e+39  1.985301e+38  0.265855  0.027104  1.627035e+38  6.487169e+36
 0.18  0.4  0.76  0.0300  2.26  21        18.458390   1.300222  4.265452e+39  1.361733e+38  0.296697  0.020900  5.354083e+37  4.101869e+36
 0.18  0.4  0.76  0.0300  2.65  21        17.964082   1.335999  4.342781e+39  1.547313e+38  0.656566  0.048829  7.256826e+37  5.057639e+36
 0.18  0.4  0.76  0.0300  3.45  21        17.449042   1.375434  4.483407e+39  1.892574e+38  0.317379  0.025018  1.082429e+38  2.101356e+36
 0.07  0.6  0.76  0.0300  2.26  22         7.593801   3.160473  3.470764e+39  1.738996e+38  0.404783  0.168467  1.489901e+38  1.024086e+37
 0.07  0.6  0.76  0.0300  2.65  22         7.075954   3.391769  3.700379e+39  2.219873e+38  0.430073  0.206150  2.325465e+38  2.998796e+37
 0.07  0.6  0.76  0.0300  3.45  22         6.980020   3.438386  3.766997e+39  2.683127e+38  0.536936  0.264497  1.781829e+38  2.786519e+37
 0.08  0.6  0.76  0.0300  2.26  19         8.419378   2.850567  3.586865e+39  1.656226e+38  0.450459  0.152513  1.618028e+38  8.551417e+36
 0.08  0.6  0.76  0.0300  2.65  21         8.243890   2.911247  3.767673e+39  2.014682e+38  0.517807  0.182858  1.945134e+38  1.796067e+37
 0.08  0.6  0.76  0.0300  3.45  18         7.773544   3.087395  3.985378e+39  2.616075e+38  0.113560  0.045102  3.487098e+37  1.244653e+37
 0.10  0.6  0.76  0.0300  2.26  21        10.640403   2.255554  3.780397e+39  1.518246e+38  0.413138  0.087577  1.360084e+38  8.035454e+36
 0.10  0.6  0.76  0.0300  2.65  21        10.365711   2.315326  3.901389e+39  1.806914e+38  0.490576  0.109577  1.836367e+38  1.825001e+37
 0.10  0.6  0.76  0.0300  3.45  19        10.033711   2.391936  4.036984e+39  2.204410e+38  0.103091  0.024576  4.055958e+37  1.005852e+37
 0.12  0.6  0.76  0.0300  2.26  21        13.130850   1.827757  3.799792e+39  1.386066e+38  0.409220  0.056962  1.231245e+38  5.268219e+36
 0.12  0.6  0.76  0.0300  2.65  21        12.702404   1.889406  3.953054e+39  1.626304e+38  0.452991  0.067380  1.725276e+38  1.024428e+37
 0.12  0.6  0.76  0.0300  3.45  21        12.222276   1.963628  4.096764e+39  2.016323e+38  0.340396  0.054688  1.954899e+38  9.366755e+36
 0.14  0.6  0.76  0.0300  2.26  21        15.844456   1.514725  3.769098e+39  1.285557e+38  0.688231  0.065795  1.448225e+38  6.333623e+36
 0.14  0.6  0.76  0.0300  2.65  21        15.368592   1.561626  3.895476e+39  1.459403e+38  0.483810  0.049161  1.109596e+38  6.700950e+36
 0.14  0.6  0.76  0.0300  3.45  21        14.458978   1.659868  4.124870e+39  1.867551e+38  0.440478  0.050566  1.899038e+38  8.309140e+36
 0.16  0.6  0.76  0.0300  2.26  21        18.258731   1.314440  3.783466e+39  1.235012e+38  0.766931  0.055211  1.788283e+38  8.769550e+36
 0.16  0.6  0.76  0.0300  2.65  21        17.720285   1.354380  3.912447e+39  1.415134e+38  0.680237  0.051991  1.221119e+38  6.199739e+36
 0.16  0.6  0.76  0.0300  3.45  21        16.918006   1.418607  4.070372e+39  1.758809e+38  0.331234  0.027775  1.381544e+38  5.845386e+36
 0.18  0.6  0.76  0.0300  2.26  21        20.921215   1.147161  3.787087e+39  1.189431e+38  0.944959  0.051814  2.164604e+38  9.258231e+36
 0.18  0.6  0.76  0.0300  2.65  21        20.363095   1.178603  3.854890e+39  1.326153e+38  1.155444  0.066876  1.186210e+38  6.769738e+36
 0.18  0.6  0.76  0.0300  3.45  21        19.696654   1.218481  4.004212e+39  1.635159e+38  0.751095  0.046464  7.387506e+37  3.647021e+36
 0.06  0.0  0.64  0.0025  2.26  21         2.643996   9.077168  9.169285e+39  3.974211e+38  0.305285  1.048081  1.031929e+39  1.982790e+37
 0.06  0.0  0.67  0.0025  2.26  20         2.525580   9.502769  9.862510e+39  3.832574e+38  0.335700  1.263106  1.315157e+39  2.924483e+37
 0.06  0.0  0.70  0.0025  2.26  20         2.539764   9.449698  1.006605e+40  3.507674e+38  0.260102  0.967760  1.029339e+39  2.768523e+37
 0.06  0.0  0.73  0.0025  2.26  21         2.541825   9.442035  1.029024e+40  3.116655e+38  0.262764  0.976081  9.566510e+38  2.095333e+37
 0.06  0.0  0.76  0.0025  2.26  22         2.611860   9.188853  1.017844e+40  2.713090e+38  0.167855  0.590536  5.527780e+38  2.461201e+37
 0.06  0.0  0.64  0.0050  2.26  21         2.959119   8.110521  7.931328e+39  4.034690e+38  0.108749  0.298067  2.574700e+38  1.380171e+37
 0.06  0.0  0.67  0.0050  2.26  20         3.075511   7.803582  7.873150e+39  3.680844e+38  0.144938  0.367756  3.274297e+38  1.735952e+37
 0.06  0.0  0.70  0.0050  2.26  21         3.077758   7.797884  8.076861e+39  3.349147e+38  0.168093  0.425885  4.714301e+38  3.666973e+37
 0.06  0.0  0.73  0.0050  2.26  21         3.164415   7.584340  8.092340e+39  2.953711e+38  0.149296  0.357826  2.589053e+38  2.295728e+37
 0.06  0.0  0.76  0.0050  2.26  22         3.237304   7.413577  8.013454e+39  2.447849e+38  0.178375  0.408487  2.965095e+38  2.704264e+37
